competition_id,match_id,date,s1_start,s1_end,s1_dur,s2_start,s2_end,s2_dur,weather,weather_id,pitch,pitch_id,home_team,home_team_id,home_score,away_team,away_team_id,away_score
1,20,20210313,14:00,14:46,46,15:02,15:52,50,맑음,1,광주 전용,117,광주,K22,0,전북,K05,2
1,21,20210313,16:30,17:16,46,17:31,18:19,48,맑음,1,포항 스틸야드,14,포항,K03,1,울산,K01,1
1,22,20210313,19:00,19:46,46,20:02,20:51,49,맑음,1,인천 전용,95,인천,K18,0,서울,K09,1
1,23,20210314,14:00,14:46,46,15:01,15:50,49,맑음,1,수원 종합,4,수원F,K29,1,성남,K08,2
1,24,20210314,16:30,17:16,46,17:31,18:19,48,맑음,1,수원 월드컵,69,수원,K02,1,강원,K21,1
1,25,20210316,19:00,19:47,47,20:01,20:51,50,맑음,1,전주 월드컵,71,전북,K05,3,대구,K17,2
1,26,20210316,19:30,20:16,46,20:31,21:19,48,맑음,1,울산 문수,68,울산,K01,0,제주,K04,0
1,27,20210317,19:00,19:46,46,20:00,20:49,49,맑음,1,포항 스틸야드,14,포항,K03,0,수원,K02,3
1,28,20210317,19:00,19:47,47,20:02,20:53,51,맑음,1,강릉 종합,25,강원,K21,0,성남,K08,0
1,29,20210317,19:30,20:17,47,20:32,21:20,48,맑음,1,서울 월드컵,82,서울,K09,2,광주,K22,1
1,30,20210317,19:30,20:16,46,20:31,21:21,50,맑음,1,인천 전용,95,인천,K18,4,수원F,K29,1
1,31,20210320,14:00,14:46,46,15:01,15:51,50,흐림,2,제주 월드컵,85,제주,K04,1,광주,K22,1
1,32,20210320,16:30,17:16,46,17:31,18:20,49,흐림,2,전주 월드컵,71,전북,K05,1,수원F,K29,1
1,33,20210321,14:00,14:46,46,15:02,15:52,50,맑음,1,강릉 종합,25,강원,K21,2,인천,K18,0
1,34,20210321,14:00,14:48,48,15:02,15:51,49,흐림,2,탄천 종합,84,성남,K08,2,포항,K03,1
1,35,20210321,16:30,17:19,49,17:34,18:23,49,맑음,1,수원 월드컵,69,수원,K02,1,서울,K09,2
1,36,20210321,19:00,19:46,46,20:01,20:51,50,흐림,2,DGB대구은행파크,114,대구,K17,2,울산,K01,1
1,37,20210402,19:30,20:15,45,20:29,21:18,49,맑음,1,포항 스틸야드,14,포항,K03,0,대구,K17,0
1,38,20210403,14:00,14:47,47,15:02,15:50,48,비,3,수원 월드컵,69,수원,K02,1,전북,K05,3
1,39,20210403,16:30,17:16,46,17:31,18:20,49,비,3,탄천 종합,84,성남,K08,0,울산,K01,1
1,40,20210403,19:00,19:46,46,20:01,20:50,49,비,3,서울 월드컵,82,서울,K09,0,강원,K21,1
1,41,20210404,14:00,14:49,49,15:05,16:00,55,맑음,1,수원 종합,4,수원F,K29,2,제주,K04,1
1,42,20210404,16:30,17:21,51,17:37,18:26,49,비,3,광주 전용,117,광주,K22,2,인천,K18,1
1,43,20210406,19:00,19:46,46,20:00,20:49,49,맑음,1,포항 스틸야드,14,포항,K03,1,전북,K05,3
1,44,20210406,19:30,20:19,49,20:34,21:22,48,맑음,1,DGB대구은행파크,114,대구,K17,0,성남,K08,0
1,45,20210407,18:59,19:46,47,20:01,20:54,53,맑음,1,울산 문수,68,울산,K01,3,서울,K09,2
1,46,20210407,19:30,20:16,46,20:31,21:20,49,맑음,1,광주 전용,117,광주,K22,2,수원F,K29,0
1,47,20210407,19:30,20:16,46,20:31,21:23,52,맑음,1,인천 전용,95,인천,K18,0,수원,K02,0
1,48,20210407,19:30,20:16,46,20:31,21:19,48,맑음,1,제주 월드컵,85,제주,K04,1,강원,K21,1
1,49,20210410,14:00,14:47,47,15:02,15:51,49,맑음,1,강릉 종합,25,강원,K21,3,대구,K17,0
1,50,20210410,16:30,17:17,47,17:31,18:21,50,맑음,1,서울 월드컵,82,서울,K09,1,포항,K03,2
1,51,20210410,19:00,19:46,46,20:01,20:53,52,맑음,1,탄천 종합,84,성남,K08,2,광주,K22,0
1,52,20210411,16:00,16:46,46,17:00,17:50,50,맑음,1,제주 월드컵,85,제주,K04,2,수원,K02,1
1,53,20210411,16:30,17:19,49,17:34,18:23,49,맑음,1,수원 종합,4,수원F,K29,0,울산,K01,1
1,54,20210411,19:00,19:47,47,20:01,20:51,50,맑음,1,전주 월드컵,71,전북,K05,5,인천,K18,0
1,55,20210417,16:30,17:17,47,17:32,18:20,48,맑음,1,인천 전용,95,인천,K18,0,제주,K04,3
1,56,20210417,14:00,14:46,46,15:01,15:50,49,흐림,2,수원 종합,4,수원F,K29,2,강원,K21,1
1,57,20210417,16:30,17:16,46,17:32,18:20,48,맑음,1,서울 월드컵,82,서울,K09,0,대구,K17,1
1,58,20210417,19:00,19:49,49,20:04,20:52,48,맑음,1,광주 전용,117,광주,K22,0,포항,K03,1
1,59,20210418,14:00,14:46,46,15:01,15:51,50,맑음,1,수원 월드컵,69,수원,K02,3,울산,K01,0
1,60,20210418,16:30,17:15,45,17:29,18:17,48,맑음,1,전주 월드컵,71,전북,K05,1,성남,K08,0
1,61,20210420,19:00,19:46,46,20:01,20:51,50,맑음,1,춘천 송암,41,강원,K21,0,광주,K22,1
1,62,20210420,19:30,20:16,46,20:30,21:18,48,맑음,1,포항 스틸야드,14,포항,K03,1,수원F,K29,0
1,63,20210421,19:00,19:46,46,20:01,20:49,48,맑음,1,울산 문수,68,울산,K01,0,전북,K05,0
1,64,20210421,19:30,20:16,46,20:32,21:22,50,맑음,1,탄천 종합,84,성남,K08,1,인천,K18,3
1,65,20210421,19:30,20:16,46,20:32,21:25,53,맑음,1,DGB대구은행파크,114,대구,K17,1,수원,K02,0
1,66,20210421,19:30,20:16,46,20:30,21:19,49,맑음,1,제주 월드컵,85,제주,K04,2,서울,K09,1
1,67,20210424,14:00,14:46,46,15:01,15:49,48,맑음,1,포항 스틸야드,14,포항,K03,0,제주,K04,0
1,68,20210424,16:30,17:16,46,17:31,18:21,50,맑음,1,광주 전용,117,광주,K22,0,대구,K17,1
1,69,20210424,19:00,19:47,47,20:01,20:49,48,맑음,1,춘천 송암,41,강원,K21,1,전북,K05,1
1,70,20210425,14:00,14:48,48,15:03,15:52,49,맑음,1,인천 전용,95,인천,K18,0,울산,K01,0
1,71,20210425,16:30,17:15,45,17:30,18:19,49,맑음,1,수원 종합,4,수원F,K29,1,서울,K09,1
1,72,20210425,19:00,19:47,47,20:02,20:51,49,맑음,1,탄천 종합,84,성남,K08,0,수원,K02,1
1,73,20210430,19:30,20:18,48,20:32,21:21,49,흐림,2,서울 월드컵,82,서울,K09,2,성남,K08,2
1,74,20210501,14:00,14:46,46,15:01,15:50,49,흐림,2,수원 종합,4,수원F,K29,2,대구,K17,4
1,75,20210501,16:31,17:20,49,17:35,18:28,53,비,3,수원 월드컵,69,수원,K02,1,포항,K03,1
1,76,20210501,19:00,19:46,46,20:01,20:49,48,흐림,2,울산 문수,68,울산,K01,2,광주,K22,0
1,77,20210502,14:00,14:47,47,15:02,15:50,48,맑음,1,전주 월드컵,71,전북,K05,1,제주,K04,1
1,78,20210502,16:30,17:16,46,17:31,18:20,49,맑음,1,인천 전용,95,인천,K18,1,강원,K21,0
1,79,20210508,14:00,14:48,48,15:03,15:51,48,맑음,1,DGB대구은행파크,114,대구,K17,3,인천,K18,0
1,80,20210508,14:00,14:46,46,15:01,15:52,51,흐림,2,제주 월드컵,85,제주,K04,1,수원F,K29,3
1,81,20210508,16:30,17:17,47,17:32,18:20,48,맑음,1,포항 스틸야드,14,포항,K03,1,강원,K21,1
1,82,20210619,16:30,17:17,47,17:32,18:29,57,맑음,1,광주 전용,117,광주,K22,1,서울,K09,1
1,83,20210509,16:30,17:16,46,17:31,18:20,49,맑음,1,전주 월드컵,71,전북,K05,1,수원,K02,3
1,84,20210620,16:00,16:48,48,17:03,17:52,49,맑음,1,울산 문수,68,울산,K01,2,성남,K08,2
1,85,20210511,19:30,20:16,46,20:31,21:22,51,맑음,1,인천 전용,95,인천,K18,1,포항,K03,1
1,86,20210511,19:30,20:17,47,20:32,21:21,49,맑음,1,수원 종합,4,수원F,K29,2,광주,K22,1
1,87,20210512,19:00,19:50,50,20:04,20:57,53,맑음,1,수원 월드컵,69,수원,K02,3,제주,K04,2
1,88,20210606,16:00,16:46,46,17:01,17:48,47,맑음,1,탄천 종합,84,성남,K08,1,전북,K05,5
1,89,20210512,19:30,20:18,48,20:34,21:26,52,맑음,1,춘천 송암,41,강원,K21,2,울산,K01,2
1,90,20210606,16:30,17:15,45,17:31,18:19,48,맑음,1,DGB대구은행파크,114,대구,K17,1,서울,K09,1
1,91,20210905,19:00,19:47,47,20:02,20:52,50,흐림,2,서울 월드컵,82,서울,K09,3,전북,K05,4
1,92,20210804,19:30,20:16,46,20:31,21:19,48,맑음,1,포항 스틸야드,14,포항,K03,1,성남,K08,0
1,93,20210515,16:30,17:16,46,17:32,18:21,49,비,3,춘천 송암,41,강원,K21,0,수원F,K29,0
1,94,20210515,19:00,19:50,50,20:05,20:53,48,흐리고 비,4,인천 전용,95,인천,K18,2,광주,K22,1
1,95,20210516,14:00,14:46,46,15:01,15:51,50,흐리고 비,4,제주 월드컵,85,제주,K04,1,대구,K17,2
1,96,20210516,16:30,17:16,46,17:31,18:19,48,흐리고 비,4,울산 문수,68,울산,K01,1,수원,K02,1
1,97,20210714,19:30,20:16,46,20:33,21:22,49,맑음,1,서울 월드컵,82,서울,K09,0,인천,K18,1
1,98,20210518,19:30,20:17,47,20:32,21:22,50,맑음,1,수원 종합,4,수원F,K29,3,포항,K03,4
1,99,20210519,16:30,17:15,45,17:31,18:19,48,맑음,1,광주 전용,117,광주,K22,0,제주,K04,0
1,100,20210626,16:00,16:45,45,17:00,17:49,49,맑음,1,탄천 종합,84,성남,K08,1,강원,K21,2
1,101,20210519,19:00,19:46,46,20:01,20:50,49,흐림,2,전주 월드컵,71,전북,K05,2,울산,K01,4
1,102,20210519,19:00,19:47,47,20:02,20:53,51,맑음,1,수원 월드컵,69,수원,K02,1,대구,K17,1
1,103,20210521,19:30,20:17,47,20:32,21:23,51,흐림,2,수원 종합,4,수원F,K29,2,인천,K18,2
1,104,20210522,14:00,14:47,47,15:02,15:50,48,맑음,1,제주 월드컵,85,제주,K04,2,성남,K08,2
1,105,20210522,14:40,15:27,47,15:42,16:32,50,맑음,1,울산 문수,68,울산,K01,1,포항,K03,0
1,106,20210523,16:30,17:16,46,17:31,18:24,53,맑음,1,광주 전용,117,광주,K22,3,수원,K02,4
1,107,20210523,19:00,19:46,46,20:01,20:50,49,맑음,1,DGB대구은행파크,114,대구,K17,1,전북,K05,0
1,108,20210523,19:00,19:49,49,20:04,20:56,52,흐림,2,춘천 송암,41,강원,K21,0,서울,K09,0
1,109,20210529,19:00,19:47,47,20:02,20:51,49,비,3,탄천 종합,84,성남,K08,2,수원F,K29,3
1,110,20210529,14:00,14:46,46,15:00,15:51,51,흐림,2,인천 전용,95,인천,K18,1,전북,K05,1
1,111,20210529,16:30,17:15,45,17:30,18:22,52,맑음,1,제주 월드컵,85,제주,K04,1,울산,K01,2
1,112,20210529,19:00,19:46,46,20:01,20:49,48,흐리고 비,4,서울 월드컵,82,서울,K09,0,수원,K02,3
1,113,20210530,16:30,17:16,46,17:32,18:20,48,맑음,1,DGB대구은행파크,114,대구,K17,1,강원,K21,0
1,114,20210530,19:00,19:49,49,20:04,20:57,53,맑음,1,포항 스틸야드,14,포항,K03,1,광주,K22,0
1,115,20210720,19:30,20:16,46,20:31,21:22,51,흐림,2,수원 월드컵,69,수원,K02,1,수원F,K29,2
1,116,20210818,19:30,20:16,46,20:32,21:21,49,맑음,1,서울 월드컵,82,서울,K09,0,제주,K04,1
1,117,20210818,19:00,19:48,48,20:03,20:52,49,맑음,1,인천 전용,95,인천,K18,1,성남,K08,0
1,118,20210901,19:00,19:46,46,20:01,20:51,50,흐림,2,전주 월드컵,71,전북,K05,0,포항,K03,1
1,119,20210804,19:00,19:48,48,20:03,20:53,50,맑음,1,울산 문수,68,울산,K01,2,대구,K17,1
1,120,20210721,20:00,20:47,47,21:04,21:54,50,맑음,1,광주 전용,117,광주,K22,3,강원,K21,1
1,121,20210723,19:30,20:16,46,20:31,21:20,49,맑음,1,수원 월드컵,69,수원,K02,1,인천,K18,2
1,122,20210811,19:00,19:47,47,20:03,20:51,48,맑음,1,전주 월드컵,71,전북,K05,3,광주,K22,0
1,123,20210724,19:00,19:48,48,20:03,20:52,49,맑음,1,포항 스틸야드,14,포항,K03,0,서울,K09,1
1,124,20210904,19:00,19:46,46,20:01,20:50,49,맑음,1,탄천 종합,84,성남,K08,0,대구,K17,0
1,125,20210725,19:00,19:47,47,20:03,20:51,48,맑음,1,울산 문수,68,울산,K01,2,수원F,K29,5
1,126,20210725,19:59,20:46,47,21:02,21:52,50,맑음,1,춘천 송암,41,강원,K21,2,제주,K04,2
1,127,20210801,20:00,20:46,46,21:02,21:52,50,비,3,광주 전용,117,광주,K22,0,성남,K08,0
1,128,20210731,20:00,20:45,45,21:01,21:48,47,맑음,1,서울 월드컵,82,서울,K09,0,울산,K01,0
1,129,20210731,20:00,20:47,47,21:03,21:51,48,맑음,1,제주 월드컵,85,제주,K04,1,인천,K18,4
1,130,20210804,19:30,20:16,46,20:31,21:19,48,맑음,1,수원 종합,4,수원F,K29,1,전북,K05,0
1,131,20210801,20:00,20:46,46,21:02,21:50,48,비,3,DGB대구은행파크,114,대구,K17,1,포항,K03,1
1,132,20210801,20:00,20:46,46,21:01,21:49,48,비,3,춘천 송암,41,강원,K21,3,수원,K02,0
1,133,20210807,19:00,19:46,46,20:01,20:51,50,맑음,1,전주 월드컵,71,전북,K05,2,대구,K17,1
1,134,20210807,20:00,20:47,47,21:02,21:51,49,흐림,2,울산 문수,68,울산,K01,2,강원,K21,1
1,135,20210807,20:00,20:47,47,21:02,21:51,49,맑음,1,수원 월드컵,69,수원,K02,0,제주,K04,0
1,136,20210807,20:00,20:47,47,21:02,21:57,55,맑음,1,탄천 종합,84,성남,K08,1,포항,K03,0
1,137,20210808,20:00,20:47,47,21:03,21:52,49,흐림,2,서울 월드컵,82,서울,K09,1,광주,K22,0
1,138,20210808,20:00,20:46,46,21:01,21:49,48,맑음,1,인천 전용,95,인천,K18,0,수원F,K29,0
1,145,20210814,19:30,20:16,46,20:31,21:25,54,흐림,2,제주 월드컵,85,제주,K04,2,울산,K01,2
1,146,20210814,18:00,18:47,47,19:02,19:52,50,흐림,2,강릉 종합,25,강원,K21,2,대구,K17,0
1,147,20210814,20:00,20:46,46,21:01,21:50,49,흐림,2,수원 월드컵,69,수원,K02,1,성남,K08,2
1,148,20210815,18:00,18:49,49,19:03,19:54,51,맑음,1,전주 월드컵,71,전북,K05,3,서울,K09,2
1,149,20210815,19:00,19:46,46,20:02,20:51,49,비,3,포항 스틸야드,14,포항,K03,3,수원F,K29,1
1,150,20210815,20:00,20:48,48,21:03,21:51,48,비,3,광주 전용,117,광주,K22,1,인천,K18,0
1,151,20210820,19:30,20:17,47,20:33,21:23,50,맑음,1,DGB대구은행파크,114,대구,K17,1,광주,K22,2
1,153,20210821,19:00,19:46,46,20:02,20:50,48,흐림,2,탄천 종합,84,성남,K08,0,전북,K05,0
1,154,20210821,20:00,20:49,49,21:05,21:56,51,비,3,수원 월드컵,69,수원F,K29,1,제주,K04,0
1,155,20210822,18:00,18:50,50,19:05,19:54,49,흐림,2,서울 월드컵,82,서울,K09,2,포항,K03,2
1,156,20210822,19:30,20:19,49,20:34,21:22,48,맑음,1,울산 문수,68,울산,K01,3,수원,K02,1
1,157,20210824,19:00,19:46,46,20:04,20:52,48,흐림,2,광주 전용,117,광주,K22,2,성남,K08,0
1,159,20210825,19:00,19:47,47,20:02,20:51,49,흐림,2,전주 월드컵,71,전북,K05,2,포항,K03,0
1,160,20210825,19:30,20:17,47,20:32,21:20,48,맑음,1,서울 월드컵,82,서울,K09,1,울산,K01,2
1,161,20210825,19:30,20:16,46,20:31,21:19,48,흐림,2,인천 전용,95,인천,K18,2,대구,K17,0
1,162,20210825,20:00,20:47,47,21:02,21:51,49,흐림,2,수원 월드컵,69,수원,K02,0,수원F,K29,3
1,164,20210828,18:00,18:46,46,19:02,19:49,47,맑음,1,포항 스틸야드,14,포항,K03,0,수원,K02,0
1,165,20210828,19:00,19:47,47,20:02,20:52,50,흐리고 비,4,전주 월드컵,71,전북,K05,2,수원F,K29,2
1,166,20210828,19:00,19:48,48,20:03,20:54,51,맑음,1,DGB대구은행파크,114,대구,K17,3,성남,K08,1
1,167,20210829,18:00,18:47,47,19:02,19:55,53,맑음,1,울산 문수,68,울산,K01,3,인천,K18,2
1,168,20210829,19:00,19:46,46,20:01,20:50,49,맑음,1,제주 월드컵,85,제주,K04,1,서울,K09,0
1,169,20210910,19:30,20:16,46,20:31,21:18,47,맑음,1,울산 문수,68,울산,K01,0,전북,K05,0
1,170,20210911,16:30,17:17,47,17:32,18:23,51,맑음,1,인천 전용,95,인천,K18,1,제주,K04,2
1,171,20210911,19:00,19:47,47,20:02,20:51,49,맑음,1,수원 월드컵,69,수원,K02,2,광주,K22,2
1,172,20210910,19:30,20:16,46,20:31,21:20,49,맑음,1,포항 스틸야드,14,포항,K03,1,대구,K17,2
1,173,20210912,16:30,17:16,46,17:32,18:23,51,맑음,1,탄천 종합,84,성남,K08,1,서울,K09,1
1,174,20210912,19:00,19:48,48,20:02,20:51,49,맑음,1,수원 월드컵,69,수원F,K29,1,강원,K21,0
1,175,20210918,14:20,15:07,47,15:22,16:12,50,맑음,1,전주 월드컵,71,전북,K05,1,수원,K02,0
1,176,20210918,16:31,17:17,46,17:33,18:22,49,맑음,1,광주 전용,117,광주,K22,1,제주,K04,1
1,177,20210918,19:00,19:46,46,20:01,20:51,50,맑음,1,DGB대구은행파크,114,대구,K17,2,울산,K01,1
1,179,20210919,14:00,14:46,46,15:02,15:53,51,맑음,1,인천 전용,95,인천,K18,0,성남,K08,1
1,180,20210919,16:30,17:16,46,17:32,18:22,50,맑음,1,서울 월드컵,82,서울,K09,2,수원F,K29,1
1,181,20210921,14:00,14:52,52,15:07,15:57,50,흐림,2,수원 월드컵,69,수원,K02,3,강원,K21,2
1,182,20210921,16:30,17:17,47,17:32,18:23,51,흐림,2,광주 전용,117,광주,K22,1,전북,K05,2
1,183,20210921,19:00,19:46,46,20:01,20:52,51,맑음,1,포항 스틸야드,14,포항,K03,1,울산,K01,2
1,184,20210922,14:00,14:48,48,15:03,15:52,49,맑음,1,제주 월드컵,85,제주,K04,0,대구,K17,1
1,185,20210922,16:30,17:16,46,17:31,18:20,49,맑음,1,수원 월드컵,69,수원F,K29,3,성남,K08,1
1,186,20210922,19:00,19:46,46,20:03,20:51,48,맑음,1,서울 월드컵,82,서울,K09,0,인천,K18,0
1,187,20210925,14:00,14:47,47,15:02,15:51,49,맑음,1,포항 스틸야드,14,포항,K03,2,제주,K04,4
1,188,20210925,16:30,17:18,48,17:33,18:21,48,흐리고 비,4,울산 문수,68,울산,K01,1,광주,K22,0
1,189,20210925,19:00,19:47,47,20:02,20:51,49,흐림,2,전주 월드컵,71,전북,K05,2,인천,K18,0
1,190,20210925,19:00,19:48,48,20:03,20:52,49,흐림,2,DGB대구은행파크,114,대구,K17,0,수원F,K29,0
1,191,20210926,15:00,15:47,47,16:02,16:50,48,맑음,1,수원 월드컵,69,수원,K02,0,서울,K09,2
1,192,20210926,16:30,17:19,49,17:34,18:23,49,맑음,1,탄천 종합,84,성남,K08,2,강원,K21,0
